month,hour,day_type,cooling_demand,dhw_demand,non_shiftable_load,occupant_count,indoor_dry_bulb_temperature,indoor_relative_humidity,indoor_dry_bulb_temperature_cooling_set_point,hvac_mode,heating_demand,solar_generation
5,23,1,8.818065,0.862151,9.545069060415498,4.032,24.84038,67.32023,24.2,1,0,0
5,0,2,8.408086,0.012074,6.111999081000853,5.04,24.67109,68.07542,24.3,1,0,0
5,1,2,8.707859,0.019178,5.731858877019007,5.04,24.52255,64.42159,24.3,1,0,0
5,2,2,7.030837,0.023312,5.625002085256517,5.04,24.39506,62.70009,24.3,1,0,0
5,3,2,7.01227,0.867255,5.896922657701168,5.04,24.27476,63.15874,24.3,1,0,0
5,4,2,7.358138,0.017166,5.663128641789719,5.04,24.16065,63.75773,24.3,1,0,0
5,5,2,6.529623,1.677085,5.837882923215471,5.04,24.05716,64.33956,24.3,1,0,0
5,6,2,6.657515,3.184864,9.159541454885497,5.04,24.01649,66.88622,24.3,1,0,0
5,7,2,7.896239,0.005342,8.868629134022674,5.04,24.12399,69.44447,22.8,1,0,0
5,8,2,14.19045,1.987911,9.196356835808242,3.475042,26.69291,55.28761,22.8,1,0,0
5,9,2,19.511525,0.019358,11.769669531419696,1.919537,28.22776,52.0344,22.3,1,0,0
5,10,2,21.716955,0.017826,11.78719449327387,0.0,29.08587,51.49617,22.3,1,0,0
5,11,2,25.396243,0.015171,11.894524261818693,0.0,29.82346,46.83603,22.3,1,0,0
5,12,2,26.703311,0.945199,11.779294818717608,0.0,30.50701,43.38613,22.3,1,0,0
5,13,2,27.985715,0.00299,14.476822507310496,0.6608279,31.14655,43.50191,22.3,1,0,0
5,14,2,30.883261,0.021863,15.086816569714811,1.115069,31.69879,39.78088,22.3,1,0,0
5,15,2,31.803171,0.022748,15.205554457902263,1.126246,32.26816,33.04228,22.3,1,0,0
5,16,2,32.937801,0.023668,14.414784941508508,0.8795115,32.70305,34.06039,22.3,1,0,0
5,17,2,33.860886,0.017322,18.735467028774877,0.8342858,32.72121,36.38389,22.3,1,0,0
5,18,2,33.063733,1.835591,19.72719695777755,0.8166104,32.68199,32.92167,22.8,1,0,0
5,19,2,31.342193,4.023078,20.295995446299354,1.021111,32.38618,33.5344,22.8,1,0,0
5,20,2,18.683784,2.941794,19.14805027907206,2.982265,27.98125,35.91143,22.8,1,0,0
5,21,2,11.364887,1.602123,11.175402844512432,4.878909,25.81558,49.17001,22.8,1,0,0
5,22,2,9.60859,4.897078,11.583495283445671,5.039002,25.26217,59.1487,22.8,1,0,0
5,23,2,9.263167,0.021397,8.009453454599997,5.04,25.02324,50.90886,24.3,1,0,0
5,0,3,8.486884,0.012803,5.71969424263096,5.04,24.82651,44.75997,24.1,1,0,0
5,1,3,8.477593,0.017289,6.12454565459284,5.04,24.66,47.09436,24.1,1,0,0
5,2,3,7.754249,0.013777,5.776273258337119,5.04,24.50933,47.75187,24.1,1,0,0
5,3,3,7.744993,0.012732,5.779946645467947,5.04,24.38035,47.76013,24.1,1,0,0
5,4,3,6.963231,0.010125,5.917425042647878,5.04,24.25429,50.04798,24.1,1,0,0
5,5,3,6.554385,2.889421,5.734740777649319,5.04,24.14194,53.22495,24.1,1,0,0
5,6,3,6.377681,0.003983,9.511939900526933,5.04,24.11528,51.92564,24.1,1,0,0
5,7,3,6.78693,0.003729,9.423503164572287,5.04,24.22723,51.07902,22.6,1,0,0
5,8,3,15.610443,2.176319,9.467394566551974,3.369662,27.16616,48.62253,22.6,1,0,0
5,9,3,19.753787,0.016134,11.264318244029338,1.785042,28.51082,47.49969,22.1,1,0,0
5,10,3,21.053758,0.017682,11.66118849747737,0.0,29.19149,45.61904,22.1,1,0,0
5,11,3,25.055892,0.026708,11.807297065644786,0.0,29.88792,45.68736,22.1,1,0,0
5,12,3,26.131177,0.003152,11.926103438421874,0.0,30.55232,42.39297,22.1,1,0,0
5,13,3,29.05825,0.010589,14.98521166077127,0.6567878,31.18697,41.85168,22.1,1,0,0
5,14,3,30.846146,0.021049,14.931374735365848,1.105274,31.73263,43.98439,22.1,1,0,0
5,15,3,31.551564,0.014991,15.11160583098448,1.189693,32.08527,43.97601,22.1,1,0,0
5,16,3,32.803543,0.018602,14.592337748134119,1.171366,32.35349,45.03604,22.1,1,0,0
5,17,3,32.124483,0.035531,19.097911015337292,1.140216,32.33975,48.82691,22.1,1,0,0
5,18,3,32.009804,2.348345,19.66516756649605,1.106822,32.14787,52.43032,22.6,1,0,0
5,19,3,30.964464,1.234197,20.113035857879783,1.431603,31.92033,54.63054,22.6,1,0,0
5,20,3,21.545909,2.844933,20.31754583787924,2.880768,28.9698,47.8968,22.6,1,0,0
5,21,3,13.097051,3.375894,11.885057146519209,4.725757,26.21291,63.78425,22.6,1,0,0
5,22,3,10.315704,3.018424,11.559577451975137,5.04,25.26217,77.56937,22.6,1,0,0
5,23,3,8.88753,0.024989,7.665053468983241,5.04,25.01651,82.56384,24.1,1,0,0
5,0,4,9.271006,0.017387,5.742051014741667,5.04,24.83108,83.56919,23.9,1,0,0
5,1,4,8.722155,0.017515,5.925173306870872,5.04,24.67245,84.23317,23.9,1,0,0
5,2,4,6.934104,0.025052,6.016562996582872,5.04,24.53418,83.01897,23.9,1,0,0
5,3,4,7.335204,0.0171,5.927743283664137,5.04,24.40723,83.64009,23.9,1,0,0
5,4,4,7.526304,0.032659,5.942636983081722,5.04,24.29271,86.64152,23.9,1,0,0
5,5,4,7.720805,1.373357,6.036560338323411,5.04,24.19096,87.36569,23.9,1,0,0
5,6,4,7.608916,2.020995,9.628192439822499,5.04,24.15581,87.47062,23.9,1,0,0
5,7,4,6.945905,3.133847,9.432245145717141,5.04,24.25343,87.08276,22.4,1,0,0
5,8,4,14.957433,1.558117,9.667008316390607,3.411223,26.94345,73.08673,22.4,1,0,0
5,9,4,19.274238,0.015674,12.331381940346292,1.896001,28.38884,67.6413,21.9,1,0,0
5,10,4,21.963658,0.022683,11.811028954108616,0.0,29.14603,59.55734,21.9,1,0,0
5,11,4,24.229434,0.020006,12.48204165277268,0.0,29.88123,50.42442,21.9,1,0,0
5,12,4,26.563505,1.561952,12.25595671741356,0.0,30.4299,46.48059,21.9,1,0,0
5,13,4,28.501563,1.497689,15.852416111179028,0.70351,31.02755,44.12407,21.9,1,0,0
5,14,4,29.569971,0.014662,15.316450383134002,1.183938,31.5348,42.62428,21.9,1,0,0
5,15,4,30.844232,0.015325,15.834926123195878,1.363337,31.82053,42.57497,21.9,1,0,0
5,16,4,30.96124,0.014859,15.18959903097097,1.363233,32.0193,43.3704,21.9,1,0,0
5,17,4,31.387831,0.024551,20.41318892486201,1.376055,32.00269,46.38618,21.9,1,0,0
5,18,4,30.644587,2.194332,21.523150881895134,1.245381,31.95377,47.6605,22.4,1,0,0
5,19,4,30.56732,4.206727,20.251468207254966,1.492744,31.73405,47.02668,22.4,1,0,0
5,20,4,18.808983,0.008112,19.750204804407712,3.161452,27.97483,46.31104,22.4,1,0,0
5,21,4,11.655668,1.76368,12.356146806306644,4.943359,25.64174,61.8102,22.4,1,0,0
5,22,4,9.728667,1.969107,12.167771699519337,5.04,25.15077,73.4342,22.4,1,0,0
5,23,4,9.338756,0.014534,8.450452460378575,5.04,24.93657,78.03159,23.9,1,0,0
5,0,5,8.637402,0.01145,5.986668566944952,5.04,24.7604,76.26173,23.7,1,0,0
5,1,5,7.910534,0.014156,6.3643256185256325,5.04,24.61216,74.05,23.7,1,0,0
5,2,5,7.314315,0.023142,6.334244376064027,5.04,24.48348,72.88052,23.7,1,0,0
5,3,5,7.335731,0.03008,6.367451029449921,5.04,24.36866,73.06143,23.7,1,0,0
5,4,5,7.253419,0.014845,6.192996885924003,5.04,24.26143,73.56347,23.7,1,0,0
5,5,5,6.716013,0.60507,6.53945048272886,5.04,24.16028,72.25011,23.7,1,0,0
5,6,5,6.73355,2.598523,10.305707988662341,5.04,24.12073,75.08558,23.7,1,0,0
5,7,5,6.43294,1.218493,10.426130501464083,5.04,24.21783,77.38313,22.2,1,0,0
5,8,5,14.882369,2.688709,10.109262320967469,3.399319,27.00695,60.53446,22.2,1,0,0
5,9,5,19.820251,0.022861,12.946101955520513,1.826812,28.52477,55.77169,21.7,1,0,0
5,10,5,23.099529,0.026097,12.753070244336064,0.0,29.21804,53.02583,21.7,1,0,0
5,11,5,25.09108,0.019369,13.205130339630497,0.0,29.9757,45.20118,21.7,1,0,0
5,12,5,26.993605,1.526146,13.117381122357783,0.0,30.5522,39.38044,21.7,1,0,0
5,13,5,27.08825,0.00215,17.080041479036208,0.6884356,30.95302,40.38693,21.7,1,0,0
5,14,5,28.640741,0.016228,16.832226096504748,1.273601,31.41658,38.52186,21.7,1,0,0
5,15,5,29.871699,0.019787,16.4410360589972,1.376568,31.7585,38.63753,21.7,1,0,0
5,16,5,31.246171,0.020521,16.683688700773523,1.391572,31.9287,43.7227,21.7,1,0,0
5,17,5,30.862923,0.851638,21.206084295723212,1.420959,31.92415,45.9571,21.7,1,0,0
5,18,5,30.729182,1.914893,21.797179777362928,1.262136,31.89317,44.35089,22.2,1,0,0
5,19,5,29.039525,0.997078,22.093136915913536,1.634725,31.34394,44.79675,22.2,1,0,0
5,20,5,15.156799,0.861506,21.933340552272746,3.517321,27.01913,51.70317,22.2,1,0,0
5,21,5,10.553737,1.763719,12.805428590907129,5.038188,25.35541,64.97064,22.2,1,0,0
5,22,5,9.395058,2.545125,12.576732229612336,5.04,25.05617,72.16807,22.2,1,0,0
5,23,5,8.872204,0.019206,8.893509582806265,5.04,24.85681,75.47189,23.7,1,0,0
6,0,6,8.103327,0.875024,6.3706878320972145,5.04,24.69622,76.5461,24.8,1,0,0
6,1,6,8.630093,0.016127,5.582784260240007,5.04,24.55778,74.60088,24.8,1,0,0
6,2,6,8.282791,0.014746,5.8347721010252345,5.04,24.43086,72.48978,24.8,1,0,0
6,3,6,6.418168,0.855351,5.701901556536063,5.04,24.31289,71.8084,24.8,1,0,0
6,4,6,7.440775,0.029236,5.5656177709885615,5.04,24.20396,74.79707,24.8,1,0,0
6,5,6,6.437916,4.744436,5.8294388570478946,5.04,24.10507,80.38413,24.8,1,0,0
6,6,6,6.252382,1.47985,9.266724114701791,5.04,24.03782,82.90816,24.8,1,0,0
6,7,6,6.317663,0.007712,9.25749740996766,5.04,24.04383,85.03579,22.8,1,0,0
6,8,6,14.694373,0.006717,9.040559608771671,3.420366,26.73518,70.94749,22.8,1,0,0
6,9,6,19.600166,0.018239,11.817495131299442,1.881081,28.23641,61.06411,22.8,1,0,0
6,10,6,22.787275,0.014823,11.965149397831283,0.0,29.21807,52.1044,22.8,1,0,0
6,11,6,25.321081,0.014754,11.398671634578937,0.0,30.15072,58.11632,22.8,1,0,0
6,12,6,27.739009,1.2929,11.485688146438251,0.0,30.89994,63.94555,22.8,1,0,0
6,13,6,28.618555,0.003685,14.59408563612754,0.5506966,31.29564,62.25035,22.8,1,0,0
6,14,6,29.787964,0.012394,14.391400741461714,1.113971,31.66867,56.01295,22.8,1,0,0
6,15,6,31.192425,0.01116,14.743707445919304,1.177741,32.13437,53.57137,22.8,1,0,0
6,16,6,32.581522,0.013669,14.517201072022816,1.007085,32.60134,50.79653,22.8,1,0,0
6,17,6,33.64151,0.863089,19.741480174131652,0.8437328,32.9113,46.0913,22.8,1,0,0
6,18,6,33.785507,2.107001,19.60979915348387,0.7151483,32.83463,43.32724,22.8,1,0,0
6,19,6,32.636644,1.6133,19.411626750962277,1.040884,32.56733,42.28342,22.8,1,0,0
6,20,6,21.960843,2.515761,19.708396675657358,2.625997,29.19919,45.14166,22.8,1,0,0
6,21,6,14.46445,0.004309,11.697321583092956,4.515728,26.6629,56.19999,22.8,1,0,0
6,22,6,10.931732,1.429061,11.274406367643389,5.030553,25.41146,68.92683,22.8,1,0,0
6,23,6,9.69868,0.020098,7.893851311567893,5.04,25.11272,80.82956,24.8,1,0,0
6,0,7,9.060972,0.022047,4.598688161648464,5.04,24.90731,90.55047,25.0,1,0,0
6,1,7,8.227395,0.026308,5.114787915173792,5.04,24.73809,88.89701,25.0,1,0,0
6,2,7,8.072401,0.013531,5.064687696155495,5.04,24.5904,87.39541,25.0,1,0,0
6,3,7,8.140183,0.013741,5.0489071217168915,5.04,24.46174,88.29752,25.0,1,0,0
6,4,7,7.46986,0.034607,5.208088990728971,5.04,24.3429,86.21141,25.0,1,0,0
6,5,7,6.840246,1.092609,5.06378077162378,5.04,24.2384,87.1446,25.0,1,0,0
6,6,7,7.033031,2.176717,5.3074476241692645,5.04,24.15609,87.23064,25.0,1,0,0
6,7,7,6.751611,1.821716,11.290968571281384,5.04,24.15539,92.60771,23.0,1,0,0
6,8,7,15.301574,0.002842,11.424084539409204,4.245847,26.92663,76.47179,23.0,1,0,0
6,9,7,19.871458,0.023666,19.219900621144063,3.03693,28.4968,70.90691,23.0,1,0,0
6,10,7,22.89176,0.849881,19.434871075604786,2.524855,29.52039,65.97629,23.0,1,0,0
6,11,7,25.593051,0.016168,13.08881346375439,1.910272,30.47383,58.74796,23.0,1,0,0
6,12,7,27.916606,1.058073,13.232791300606094,1.366934,30.91842,60.34533,23.0,1,0,0
6,13,7,28.712357,1.761142,15.608598768996021,0.9381062,31.31233,62.58767,23.0,1,0,0
6,14,7,29.450053,0.017931,16.04016362850051,0.5600035,31.68736,63.14645,23.0,1,0,0
6,15,7,31.420837,0.033531,16.069147515576123,0.2533768,32.17618,58.12914,23.0,1,0,0
6,16,7,32.946263,0.860512,16.46144219418438,0.0,32.92544,53.54779,23.0,1,0,0
6,17,7,35.41439,0.022962,24.204018330598576,0.0,33.38228,53.0587,23.0,1,0,0
6,18,7,35.306972,2.384965,23.736714316629232,0.0,33.47092,52.50834,23.0,1,0,0
6,19,7,34.636311,0.004597,24.226590672020052,0.0,33.09713,52.93272,23.0,1,0,0
6,20,7,25.172741,6.310016,24.551970591995932,0.4545867,30.21994,46.80442,23.0,1,0,0
6,21,7,17.539814,1.355177,13.785307391677248,0.8271008,27.86058,50.04822,23.0,1,0,0
6,22,7,12.735196,1.902008,14.559167015605345,3.904291,26.11614,64.00022,23.0,1,0,0
6,23,7,10.48091,0.021782,10.214804622739383,4.028671,25.34941,71.59683,25.0,1,0,0
6,0,1,9.61375,0.019818,5.201406564178344,5.04,25.10947,73.49599,24.2,1,0,0
6,1,1,9.196565,0.027739,4.757892489808086,5.04,24.93144,74.84693,24.2,1,0,0
6,2,1,8.818548,0.015816,4.741189720998969,5.04,24.76245,78.5485,24.2,1,0,0
6,3,1,8.197555,0.025304,4.7402349719087296,5.04,24.62438,85.5374,24.2,1,0,0
6,4,1,7.099438,0.044139,4.757530487151007,5.04,24.50452,88.54305,24.2,1,0,0
6,5,1,7.604632,1.752036,4.755736598124076,5.04,24.38319,86.50214,24.2,1,0,0
6,6,1,6.995889,2.048612,4.7635198951617115,5.04,24.30052,89.15283,24.2,1,0,0
6,7,1,7.592014,1.968391,10.878488428016194,5.04,24.29346,84.94592,22.7,1,0,0
6,8,1,16.536394,2.476912,10.697726907819362,4.1366,27.32864,63.40379,22.7,1,0,0
6,9,1,21.478275,0.018211,18.79047644424738,2.854062,28.91265,60.76564,22.2,1,0,0
6,10,1,24.581346,0.01408,18.097964616923054,2.366571,29.84005,59.78161,22.2,1,0,0
6,11,1,27.80836,0.023744,12.294788014828717,1.834862,30.72197,55.12016,22.2,1,0,0
6,12,1,28.506737,0.98197,12.012572775283074,1.293452,31.17668,56.6926,22.2,1,0,0
6,13,1,29.513137,0.004747,15.10991071578963,0.8472008,31.75776,56.39014,22.2,1,0,0
6,14,1,31.276014,0.025876,15.301688139760639,0.4356726,32.22356,56.27308,22.2,1,0,0
6,15,1,33.255896,0.022622,14.879490431172986,0.1988917,32.71866,52.80553,22.2,1,0,0
6,16,1,34.418024,0.008762,15.706499418049727,0.0,33.01228,50.35638,22.2,1,0,0
6,17,1,34.329346,0.025205,22.24628875980931,0.0,33.01783,52.90746,22.2,1,0,0
6,18,1,35.13102,4.586535,22.137063902458415,0.0,33.19097,48.14468,22.7,1,0,0
6,19,1,35.111139,4.37426,22.430579415757588,0.0,33.03751,44.99536,22.7,1,0,0
6,20,1,24.625283,2.574243,22.46840056544567,0.5052297,29.61805,43.87128,22.7,1,0,0
6,21,1,15.436832,3.787294,13.588669551528545,0.8935139,27.19629,52.09952,22.7,1,0,0
6,22,1,11.578291,2.146718,12.84614226649548,3.976005,25.77945,66.34792,22.7,1,0,0
6,23,1,10.213693,0.865478,9.533444575382768,4.031887,25.31881,80.59288,24.2,1,0,0
6,0,2,10.07331,0.843166,5.9350330756607015,5.04,25.09893,91.65064,24.3,1,0,0
6,1,2,8.844427,0.01762,5.574073964260079,5.04,24.92013,93.36902,24.3,1,0,0
6,2,2,9.169326,0.015375,5.573073428356365,5.04,24.76755,97.15202,24.3,1,0,0
6,3,2,8.5726,0.024655,5.634517735092749,5.04,24.62595,89.451,24.3,1,0,0
6,4,2,7.910567,0.018323,5.269250075799623,5.04,24.49835,77.9856,24.3,1,0,0
6,5,2,7.859737,1.458001,5.774322208501644,5.04,24.38696,78.75575,24.3,1,0,0
6,6,2,6.681529,3.113417,8.694914464145503,5.04,24.30151,83.14075,24.3,1,0,0
6,7,2,8.156864,2.19553,8.894206302177453,5.04,24.2949,85.23675,22.8,1,0,0
6,8,2,16.511411,1.662177,9.11932743583945,3.300224,27.43043,68.81846,22.8,1,0,0
6,9,2,21.340739,0.015615,11.155793619592117,1.68181,28.95566,64.13198,22.3,1,0,0
6,10,2,24.017212,0.027239,11.289084673889883,0.0,29.79823,59.72338,22.3,1,0,0
6,11,2,26.736066,0.025095,11.941751510878182,0.0,30.68017,54.48331,22.3,1,0,0
6,12,2,29.360928,0.003098,11.26800407633535,0.0,31.45651,51.1344,22.3,1,0,0
6,13,2,31.632553,0.00154,14.231621832058954,0.4346853,32.13065,50.20388,22.3,1,0,0
6,14,2,32.496707,0.017171,14.704564219028802,0.7151806,32.51563,50.32592,22.3,1,0,0
6,15,2,33.730522,0.019575,14.477088176363546,0.9003581,32.67821,51.32494,22.3,1,0,0
6,16,2,33.305935,0.014141,14.025937005854786,0.9997662,32.85543,51.25166,22.3,1,0,0
6,17,2,33.816966,0.019023,19.63095510126824,0.961902,33.03023,49.87206,22.3,1,0,0
6,18,2,34.243425,1.459941,18.8938893305815,0.7645457,33.14018,49.02206,22.8,1,0,0
6,19,2,32.88465,2.537772,18.498951735054725,0.950161,32.81535,47.41577,22.8,1,0,0
6,20,2,23.781065,2.62323,19.592307794220314,2.689738,29.5514,44.3662,22.8,1,0,0
6,21,2,18.687668,2.566801,11.658419501097327,4.194498,27.88099,54.11699,22.8,1,0,0
6,22,2,14.719744,4.821518,11.332236869301097,4.607629,26.52582,62.46919,22.8,1,0,0
6,23,2,10.802057,0.016963,7.919041131453162,5.01722,25.47763,70.05826,24.3,1,0,0
6,0,3,10.262522,0.019678,5.6188237390586915,5.04,25.16973,77.66816,24.1,1,0,0
6,1,3,9.633228,0.018626,5.9394920299717056,5.04,24.97263,81.74453,24.1,1,0,0
6,2,3,8.197465,0.017556,6.071688039200633,5.04,24.80641,82.7823,24.1,1,0,0
6,3,3,8.828725,0.019674,6.176663696682337,5.04,24.65811,81.30944,24.1,1,0,0
6,4,3,8.134717,0.021935,6.131954905351376,5.04,24.52561,90.4156,24.1,1,0,0
6,5,3,7.200878,1.885838,6.31356043560746,5.04,24.41009,100.0,24.1,1,0,0
6,6,3,7.218404,2.214814,9.814710568469843,5.04,24.3203,100.0,24.1,1,0,0
6,7,3,6.705263,0.005072,9.751869691111436,5.04,24.31191,100.0,22.6,1,0,0
6,8,3,16.427864,2.799185,10.016717973426356,3.339013,27.30826,84.38114,22.6,1,0,0
6,9,3,20.616284,0.021779,12.770706832822553,1.753097,28.7881,80.14861,22.1,1,0,0
6,10,3,23.350287,0.852871,12.512887284195394,0.0,29.54403,75.12511,22.1,1,0,0
6,11,3,26.144872,0.018213,12.687375937328083,0.0,30.33866,65.75728,22.1,1,0,0
6,12,3,28.684616,0.002293,12.726886949863722,0.0,31.15987,54.91916,22.1,1,0,0
6,13,3,30.677041,0.01154,15.959671372855233,0.5188705,31.72791,50.39468,22.1,1,0,0
6,14,3,31.182339,0.015799,15.628012369696373,0.9130455,32.27257,49.88962,22.1,1,0,0
6,15,3,32.713427,0.027968,15.785091605529978,0.9100028,32.67594,49.60311,22.1,1,0,0
6,16,3,33.894666,0.027751,15.252059481793562,0.9020059,32.91231,50.71225,22.1,1,0,0
6,17,3,33.707486,0.010932,20.55363603283339,0.9105414,33.00932,51.4047,22.1,1,0,0
6,18,3,34.183049,1.364897,21.590362619274693,0.7860695,33.07899,49.22839,22.6,1,0,0
6,19,3,33.989555,7.208185,21.39669170570853,0.9314756,32.8628,48.35244,22.6,1,0,0
6,20,3,23.208794,2.434966,20.674776344581254,2.596853,29.60097,45.01308,22.6,1,0,0
6,21,3,16.216046,1.096548,11.880743122916389,4.372278,27.33537,52.16331,22.6,1,0,0
6,22,3,11.076903,2.798284,12.713835890102782,4.931163,25.79609,69.00831,22.6,1,0,0
6,23,3,9.746131,0.023528,8.501838167621695,5.04,25.30173,80.47564,24.1,1,0,0
6,0,4,10.122028,0.018096,6.001524958628941,5.04,25.08348,87.0336,23.9,1,0,0
6,1,4,8.964916,0.022201,6.943283188909761,5.04,24.9047,88.02312,23.9,1,0,0
6,2,4,9.255614,0.015688,6.623687529393849,5.04,24.74702,91.78883,23.9,1,0,0
6,3,4,8.395737,0.012798,6.4845101250913135,5.04,24.60564,94.81707,23.9,1,0,0
6,4,4,7.829619,0.027383,6.9318192597124195,5.04,24.47935,95.73029,23.9,1,0,0
6,5,4,6.592605,2.137749,6.697234332878064,5.04,24.36287,97.47441,23.9,1,0,0
6,6,4,6.702062,1.786942,10.5777289916428,5.04,24.27018,95.37374,23.9,1,0,0
6,7,4,6.568988,1.109311,10.623071064692844,5.04,24.26032,95.287,22.4,1,0,0
6,8,4,15.930969,2.118847,10.7835128924396,3.396576,27.0597,78.71853,22.4,1,0,0
6,9,4,21.067497,0.025078,13.30403035363881,1.821465,28.63094,72.45986,21.9,1,0,0
6,10,4,23.787823,0.023618,13.850755216194456,0.0,29.55808,64.32745,21.9,1,0,0
6,11,4,25.947723,0.020714,13.47411987938956,0.0,30.29915,59.99438,21.9,1,0,0
6,12,4,26.909797,1.230058,13.75115344022666,0.0,30.86366,58.79848,21.9,1,0,0
6,13,4,29.136185,0.00266,17.438908865083647,0.6176875,31.45527,56.62289,21.9,1,0,0
6,14,4,31.283794,0.020411,16.98507646214006,1.009233,32.01133,53.96849,21.9,1,0,0
6,15,4,31.995846,0.029233,16.962916926184874,1.104803,32.36538,53.33812,21.9,1,0,0
6,16,4,33.4344,0.020243,17.02201317587133,1.082545,32.64585,54.49029,21.9,1,0,0
6,17,4,33.20641,0.024648,22.127376484568938,1.055165,32.70542,55.46587,21.9,1,0,0
6,18,4,33.31555,2.342798,22.942183941242654,0.9660643,32.72976,55.46976,22.4,1,0,0
6,19,4,31.844937,1.084436,22.89469919260114,1.121966,32.58186,53.9418,22.4,1,0,0
6,20,4,23.676181,0.004829,22.674488449989617,2.639928,29.5839,44.29836,22.4,1,0,0
6,21,4,15.847072,3.465805,12.966819640654796,4.507097,26.96717,49.72752,22.4,1,0,0
6,22,4,11.886215,2.476068,13.265575586438267,5.009983,25.58583,69.75806,22.4,1,0,0
6,23,4,9.617829,0.015997,9.437193304925117,5.04,25.22375,83.24277,23.9,1,0,0
6,0,5,9.629797,0.018015,6.733258739851834,5.04,25.02578,76.06802,23.7,1,0,0
6,1,5,8.926178,0.016533,5.663759457688221,5.04,24.85283,77.63134,23.7,1,0,0
6,2,5,8.246913,0.020105,5.647535919568127,5.04,24.69073,91.25635,23.7,1,0,0
6,3,5,7.790699,0.850832,5.82698050408535,5.04,24.55229,96.93237,23.7,1,0,0
6,4,5,7.563477,0.016645,5.766104958890551,5.04,24.42779,87.88451,23.7,1,0,0
6,5,5,7.847517,0.009636,5.798577679919428,5.04,24.31547,82.90613,23.7,1,0,0
6,6,5,6.816369,1.155028,9.109596568988215,5.04,24.23593,91.21416,23.7,1,0,0
6,7,5,6.448069,2.695428,9.215587289544565,5.04,24.23624,93.64139,22.2,1,0,0
6,8,5,16.055085,0.003871,9.374470694593652,3.333664,27.21735,76.36919,22.2,1,0,0
6,9,5,20.744191,0.014531,12.212801085806632,1.753972,28.7802,70.81712,21.7,1,0,0
6,10,5,23.512725,0.012967,11.703790601012765,0.0,29.69404,61.83266,21.7,1,0,0
6,11,5,26.312559,0.0161,11.187203447646079,0.0,30.56091,58.85346,21.7,1,0,0
6,12,5,28.940114,0.003651,12.0475225048619,0.0,31.20618,55.90818,21.7,1,0,0
6,13,5,29.741272,1.449984,14.67395235183219,0.5377614,31.63757,52.75249,21.7,1,0,0
6,14,5,31.420355,0.013976,14.662748578319325,1.004945,32.04057,53.03474,21.7,1,0,0
6,15,5,32.054343,0.018136,15.049257209881267,1.052243,32.48943,52.51048,21.7,1,0,0
6,16,5,32.804696,0.017368,15.020352415329334,0.9447907,32.78268,52.30766,21.7,1,0,0
6,17,5,34.677136,0.021877,19.919794638848323,0.9237458,32.9959,50.72793,21.7,1,0,0
6,18,5,34.806125,1.083242,20.024804189257235,0.6896594,33.15795,46.13628,22.2,1,0,0
6,19,5,34.858324,1.043634,19.905262325257468,0.7938218,33.03412,47.86052,22.2,1,0,0
6,20,5,25.549188,2.089906,19.63788184032079,2.18809,30.31915,46.69855,22.2,1,0,0
6,21,5,20.424677,2.213554,11.43834021957147,3.854285,28.54542,48.35291,22.2,1,0,0
6,22,5,15.550664,4.81163,11.950691034257357,4.468575,27.06321,60.75142,22.2,1,0,0
6,23,5,11.654995,0.016353,7.908698529533277,4.908432,25.77106,75.48533,23.7,1,0,0
6,0,6,10.312774,0.024377,5.762201106205844,5.04,25.24,83.48343,24.8,1,0,0
6,1,6,10.453677,0.0347,6.008844142734473,5.04,25.02316,86.73228,24.8,1,0,0
6,2,6,9.497559,0.021344,5.869179280458198,5.04,24.84614,76.62934,24.8,1,0,0
6,3,6,8.08585,0.015523,5.8466460502641615,5.04,24.69824,67.50131,24.8,1,0,0
6,4,6,7.910836,0.014379,5.971869318257763,5.04,24.56827,82.30519,24.8,1,0,0
6,5,6,6.787107,1.943231,6.125353755534995,5.04,24.44383,84.31213,24.8,1,0,0
6,6,6,7.362857,1.187618,9.470142592633428,5.04,24.3511,73.05943,24.8,1,0,0
6,7,6,7.696387,0.004047,9.641341029862364,5.04,24.34257,74.74986,22.8,1,0,0
6,8,6,17.644993,1.444603,9.440999349432486,3.28237,27.52041,60.86103,22.8,1,0,0
6,9,6,21.814564,0.018925,12.439031076836883,1.669087,29.0371,59.88112,22.8,1,0,0
6,10,6,24.198526,0.01759,12.708632355082777,0.0,29.91108,58.92243,22.8,1,0,0
6,11,6,26.573036,0.011391,12.152476740105072,0.0,30.53899,58.47888,22.8,1,0,0
6,12,6,28.09235,0.013216,12.317583385111988,0.0,30.94721,59.07434,22.8,1,0,0
6,13,6,29.86189,0.004898,15.225398654886236,0.6419699,31.51136,56.62239,22.8,1,0,0
6,14,6,30.81745,0.024713,15.13908295264921,1.037978,32.03069,55.81326,22.8,1,0,0
6,15,6,32.232345,0.03042,15.493952926616577,1.164839,32.44462,53.83617,22.8,1,0,0
6,16,6,33.500953,0.026429,15.377147438533655,1.00356,32.84664,52.86826,22.8,1,0,0
6,17,6,34.700606,0.038279,20.307164748874314,0.8636056,33.12361,52.181,22.8,1,0,0
6,18,6,34.754261,1.715956,20.78494032589627,0.6319903,33.4208,51.61933,22.8,1,0,0
6,19,6,35.118741,3.326187,19.985381438751112,0.6349612,33.30791,50.22755,22.8,1,0,0
